ANSI,Year,corn,soyb,weat
31017,2003,177.3,50.5,
31017,2004,170.4,47.3,
31017,2005,176.3,56.8,75.0
31017,2006,179.4,50.7,
31017,2007,178.7,48.3,59.3
31017,2008,187.0,44.5,
31017,2009,183.6,47.5,
31017,2010,188.8,50.9,
31017,2011,174.8,50.9,
31017,2012,162.8,56.0,
31017,2013,177.3,50.7,
31017,2014,193.2,58.7,
31017,2016,212.9,60.4,
31017,2017,219.9,61.1,
31017,2019,207.2,56.0,
31019,2000,149.6,42.4,39.2
31019,2001,167.2,51.5,46.2
31019,2002,161.0,47.0,41.5
31019,2003,186.5,51.1,50.5
31019,2004,175.4,48.6,39.8
31019,2005,173.0,54.5,41.1
31019,2006,179.8,58.1,46.1
31019,2007,182.4,55.8,42.5
31019,2008,173.0,51.5,51.0
31019,2009,191.5,59.0,50.5
31019,2010,180.8,61.8,49.5
31019,2011,170.7,62.5,53.8
31019,2012,190.6,55.1,50.8
31019,2013,178.2,57.3,
31019,2014,190.8,58.9,
31019,2015,202.0,64.7,45.7
31019,2016,199.5,67.4,67.5
31019,2017,205.7,67.4,62.5
31019,2018,223.6,69.6,59.6
31019,2019,195.4,,73.6
31021,2000,123.7,37.4,
31021,2001,132.1,43.7,
31021,2002,109.6,36.8,
31021,2003,138.5,38.6,
31021,2004,161.6,40.8,
31021,2005,145.8,43.0,
31021,2006,140.1,47.8,
31021,2007,156.4,52.4,
31021,2008,159.0,39.5,
31021,2009,191.6,53.5,
31021,2010,160.0,51.1,
31021,2011,167.4,48.4,
31021,2012,125.7,33.9,
31021,2013,190.0,56.7,
31021,2014,171.5,46.7,
31021,2015,193.2,56.3,
31021,2016,182.3,60.2,
31021,2017,192.1,55.6,
31021,2018,186.1,55.4,
31021,2019,190.9,53.5,
31023,2000,120.5,37.5,36.4
31023,2001,132.0,41.9,40.3
31023,2002,104.7,34.5,33.0
31023,2003,120.1,34.8,47.3
31023,2004,166.6,46.0,49.8
31023,2005,141.4,48.5,46.8
31023,2006,135.2,46.1,43.7
31023,2007,160.1,53.6,38.9
31023,2008,160.0,45.5,37.5
31023,2009,189.3,54.0,48.0
31023,2010,168.6,54.2,46.0
31023,2011,178.5,55.8,51.3
31023,2012,141.2,39.9,48.5
31023,2013,174.7,53.0,46.5
31023,2014,182.6,55.7,64.4
31023,2015,193.4,61.1,
31023,2016,185.9,59.8,
31023,2017,191.2,56.8,
31023,2018,197.3,56.0,
31023,2019,192.2,55.3,
31025,2000,112.3,35.1,33.0
31025,2001,115.5,40.0,37.0
31025,2002,52.8,34.1,41.0
31025,2003,95.8,33.1,62.0
31025,2004,170.1,48.1,54.0
31025,2005,134.6,47.1,55.0
31025,2006,126.1,49.1,51.0
31025,2007,127.8,50.1,48.0
31025,2008,144.0,41.0,
31025,2009,176.6,52.0,
31025,2010,146.5,48.1,49.9
31025,2011,157.4,52.2,47.5
31025,2012,84.3,29.3,50.3
31025,2013,150.3,46.5,
31025,2014,170.2,49.7,
31025,2015,182.0,53.7,
31025,2016,181.3,57.7,50.7
31025,2017,184.3,52.1,
31025,2018,202.4,55.7,
31025,2019,175.7,52.5,67.9
31027,2000,113.8,37.7,
31027,2001,137.4,44.3,
31027,2002,97.5,37.4,
31027,2003,124.0,33.0,
31027,2004,161.2,41.3,
31027,2005,149.0,47.1,
31027,2006,124.4,41.3,62.8
31027,2007,143.1,42.8,49.6
31027,2008,159.0,42.0,54.5
31027,2009,171.7,51.0,45.5
31027,2010,178.6,55.1,47.3
31027,2011,164.9,50.2,57.8
31027,2012,99.1,30.9,47.1
31027,2013,183.3,56.0,
31027,2014,184.8,54.5,
31027,2015,195.8,59.0,
31027,2016,183.5,58.3,
31027,2017,183.0,55.9,
31027,2018,200.3,60.0,
31027,2019,204.2,60.4,
31029,2000,165.2,51.6,41.3
31029,2001,170.5,57.2,43.6
31029,2002,178.3,57.0,42.2
31029,2003,180.9,57.0,51.2
31029,2004,184.9,53.3,40.1
31029,2005,177.6,57.5,45.0
31029,2006,187.6,58.7,40.9
31029,2007,171.9,55.0,55.0
31029,2008,176.0,58.5,56.0
31029,2009,150.3,49.0,62.0
31029,2010,176.1,61.5,53.8
31029,2011,111.2,45.8,43.9
31029,2012,173.0,61.9,53.9
31029,2013,169.3,,38.3
31029,2014,186.3,64.4,71.5
31029,2015,178.4,,56.5
31029,2016,173.7,63.7,74.2
31029,2017,188.2,,66.9
31029,2018,200.6,,58.5
31029,2019,157.6,,
31031,2000,136.6,45.0,50.6
31031,2001,160.4,45.0,53.3
31031,2002,167.1,49.0,75.0
31031,2003,182.2,,44.6
31031,2004,180.8,32.8,56.6
31031,2005,182.4,,55.4
31031,2006,177.8,55.0,62.4
31031,2007,185.5,,47.0
31031,2008,190.0,,48.0
31031,2009,180.5,38.5,
31031,2010,164.3,,
31031,2011,155.2,,
31031,2012,177.8,,
31031,2013,172.3,,
31031,2015,174.9,,
31031,2016,183.8,,
31031,2017,194.1,,
31031,2018,207.6,,
31033,2000,98.8,28.2,34.1
31033,2001,131.0,42.0,29.8
31033,2002,136.7,27.0,23.6
31033,2003,128.0,,40.4
31033,2004,136.6,15.0,34.4
31033,2005,156.6,40.0,27.8
31033,2006,147.4,,29.4
31033,2007,153.8,,44.1
31033,2008,140.0,,40.0
31033,2010,130.5,,38.1
31033,2011,109.7,40.4,41.9
31033,2012,94.8,,32.8
31033,2014,139.7,,47.9
31035,2000,144.3,44.7,44.3
31035,2001,170.7,49.7,45.2
31035,2002,157.7,45.6,39.6
31035,2003,167.6,48.7,60.6
31035,2004,173.5,49.8,43.5
31035,2005,173.0,60.4,46.5
31035,2006,158.5,56.0,40.5
31035,2007,166.3,50.1,42.9
31035,2008,190.0,59.5,46.5
31035,2009,184.0,55.0,55.5
31035,2010,177.5,59.2,50.1
31035,2011,184.9,65.3,43.9
31035,2012,165.9,54.6,38.0
31035,2013,151.2,43.6,38.6
31035,2014,203.0,60.5,67.1
31035,2015,202.1,64.5,32.4
31035,2016,174.2,65.7,51.8
31035,2017,190.9,65.6,47.5
31035,2018,205.0,65.0,52.2
31035,2019,191.6,,
31037,2000,128.0,36.1,32.0
31037,2001,145.5,44.0,
31037,2002,108.8,33.3,
31037,2003,132.2,39.0,59.0
31037,2004,179.6,44.9,64.4
31037,2005,144.7,45.5,51.1
31037,2006,145.6,48.2,46.1
31037,2007,162.4,52.4,52.9
31037,2008,157.0,43.5,
31037,2009,191.3,55.0,55.0
31037,2010,158.1,51.8,52.8
31037,2011,162.9,52.8,55.0
31037,2012,109.6,31.7,57.6
31037,2013,183.1,54.5,
31037,2014,202.0,55.9,52.9
31037,2015,204.8,62.0,35.4
31037,2016,181.2,62.8,
31037,2017,182.1,55.0,
31037,2018,207.1,55.4,
31037,2019,201.4,60.1,
31039,2000,107.9,34.3,
31039,2001,145.1,46.5,
31039,2002,104.9,37.7,
31039,2003,129.1,39.8,
31039,2004,172.1,42.3,
31039,2005,158.3,50.2,
31039,2006,148.4,51.8,
31039,2007,166.4,54.3,44.5
31039,2008,160.0,39.0,
31039,2009,193.7,57.0,
31039,2010,183.8,55.7,
31039,2011,177.2,52.8,
31039,2012,95.7,30.1,
31039,2013,192.8,60.8,
31039,2014,181.1,51.8,
31039,2015,200.1,59.6,
31039,2016,197.8,62.3,
31039,2017,203.9,60.6,
31039,2018,200.0,58.6,
31039,2019,204.6,62.2,
31041,2000,125.1,32.7,36.3
31041,2001,154.4,45.2,39.6
31041,2002,150.5,45.8,38.5
31041,2003,153.9,41.8,49.7
31041,2004,158.3,42.3,38.4
31041,2005,155.4,50.9,42.7
31041,2006,158.1,50.7,39.2
31041,2007,163.3,52.3,39.1
31041,2008,163.0,49.5,55.5
31041,2009,172.8,55.0,41.5
31041,2010,171.9,55.8,35.1
31041,2011,165.3,54.4,42.7
31041,2012,165.3,49.5,43.3
31041,2013,168.3,57.1,
31041,2014,176.6,50.1,50.4
31041,2015,188.2,61.3,34.0
31041,2016,183.4,63.6,60.4
31041,2017,171.3,46.8,50.2
31041,2018,205.5,63.4,57.2
31041,2019,188.2,,54.3
31043,2000,117.7,38.6,
31043,2001,137.1,45.0,
31043,2002,116.6,38.6,
31043,2003,148.2,33.2,
31043,2004,166.0,40.7,
31043,2005,158.6,46.5,
31043,2006,146.2,51.5,
31043,2007,168.7,47.1,
31043,2008,172.0,44.5,
31043,2009,184.7,51.0,
31043,2010,179.8,53.3,
31043,2011,157.1,41.9,
31043,2012,91.7,28.7,
31043,2013,188.4,54.1,
31043,2014,186.8,54.6,
31043,2016,182.4,58.8,
31045,2000,87.3,,44.6
31045,2001,97.5,,35.6
31045,2002,132.0,,27.6
31045,2003,129.2,,49.2
31045,2004,135.3,,35.5
31045,2005,140.0,,37.8
31045,2006,161.0,,37.6
31045,2007,171.0,,33.2
31045,2010,121.6,,33.9
31045,2011,95.4,,35.7
31045,2012,134.9,,34.2
31045,2013,74.9,,31.3
31045,2014,108.2,,44.4
31045,2015,173.5,,36.9
31045,2017,109.8,,
31047,2000,145.5,46.4,45.3
31047,2001,176.0,50.0,49.7
31047,2002,155.9,46.4,45.3
31047,2003,180.3,52.0,52.4
31047,2004,176.4,49.3,42.9
31047,2005,174.7,53.2,46.9
31047,2006,181.7,61.0,43.3
31047,2007,182.7,58.2,39.2
31047,2008,177.0,55.0,57.5
31047,2009,198.2,65.0,54.0
31047,2010,175.6,61.1,47.6
31047,2011,180.9,62.4,49.4
31047,2012,186.3,61.3,44.9
31047,2013,194.3,60.7,
31047,2014,205.4,62.5,54.4
31047,2015,212.0,72.2,
31047,2016,206.9,70.7,
31047,2018,233.5,72.2,
31047,2019,196.9,66.8,
31049,2000,83.6,,35.6
31049,2001,109.8,35.8,30.1
31049,2002,109.8,,24.6
31049,2003,141.2,,46.3
31049,2004,148.4,38.0,37.7
31049,2005,143.1,,28.2
31049,2006,142.9,,27.1
31049,2007,138.2,,44.7
31049,2008,142.0,,41.5
31049,2009,142.9,,44.0
31049,2010,144.7,,40.7
31049,2011,118.1,,45.7
31049,2012,103.8,,36.4
31049,2013,104.8,,29.0
31049,2018,112.8,,37.6
31049,2019,109.7,,
31051,2000,111.6,37.0,
31051,2001,124.4,43.0,
31051,2002,114.7,38.6,
31051,2003,116.7,31.3,
31051,2004,162.5,37.3,
31051,2005,149.7,46.9,
31051,2006,128.9,47.7,
31051,2007,142.0,45.7,
31051,2008,162.0,41.0,
31051,2009,173.6,49.0,
31051,2010,183.4,53.9,
31051,2011,136.6,38.7,
31051,2012,77.4,25.1,
31051,2013,176.7,54.2,
31051,2014,181.0,53.1,
31051,2015,189.9,59.5,
31051,2016,182.3,59.6,
31051,2017,169.8,55.8,
31051,2018,206.5,,
31053,2000,138.2,41.3,
31053,2001,135.8,45.8,
31053,2002,119.8,39.2,
31053,2003,119.1,37.7,
31053,2004,181.5,45.6,
31053,2005,151.7,46.9,
31053,2006,151.5,51.1,47.1
31053,2007,159.7,53.0,44.7
31053,2008,156.0,41.5,
31053,2009,198.1,58.0,
31053,2010,156.4,52.8,
31053,2011,173.3,52.7,
31053,2012,142.9,38.9,
31053,2013,191.8,54.1,
31053,2014,177.5,51.1,
31053,2015,194.8,60.3,
31053,2016,174.8,59.7,
31053,2017,199.3,60.7,
31053,2018,197.3,57.3,
31053,2019,198.2,63.4,
31055,2000,134.3,41.0,32.0
31055,2001,132.8,45.7,
31055,2002,107.0,35.1,
31055,2003,121.3,31.6,54.6
31055,2004,171.9,44.8,
31055,2005,147.9,45.7,
31055,2006,133.9,43.5,
31055,2007,152.2,52.9,38.7
31055,2008,133.0,35.0,29.0
31055,2009,194.0,54.5,
31055,2010,140.3,48.8,
31055,2011,161.0,49.2,
31055,2012,122.4,30.4,
31055,2013,177.4,47.7,54.6
31055,2014,182.9,52.3,
31055,2016,183.9,61.2,
31055,2017,188.9,54.2,
31055,2019,187.6,53.4,
31057,2000,150.9,30.0,28.0
31057,2001,157.1,54.0,41.2
31057,2002,172.9,57.0,35.2
31057,2003,175.0,52.0,41.2
31057,2004,163.1,52.0,26.1
31057,2005,158.4,55.0,40.3
31057,2006,170.5,64.1,35.1
31057,2007,162.4,60.0,53.8
31057,2008,153.0,,50.0
31057,2009,141.4,59.0,62.0
31057,2010,167.3,66.1,54.4
31057,2011,121.3,,51.7
31057,2012,137.1,62.8,48.5
31057,2013,135.0,,37.9
31057,2014,160.7,68.8,60.5
31057,2015,153.8,,45.2
31057,2016,147.1,61.9,75.2
31057,2017,153.5,,68.4
31057,2018,183.8,,58.5
31059,2000,140.0,42.5,29.0
31059,2001,157.6,48.1,46.0
31059,2002,135.6,42.3,47.1
31059,2003,160.0,45.9,51.0
31059,2004,173.9,50.0,52.4
31059,2005,162.5,58.0,44.9
31059,2006,162.2,50.8,43.5
31059,2007,176.7,52.0,42.8
31059,2008,180.0,56.5,47.0
31059,2009,188.9,55.0,48.5
31059,2010,179.4,54.8,50.1
31059,2011,183.7,63.8,42.8
31059,2012,174.7,52.4,44.7
31059,2013,187.3,57.7,51.8
31059,2014,198.7,61.4,60.0
31059,2015,199.4,62.3,44.0
31059,2016,193.6,66.1,
31059,2017,197.8,64.3,63.3
31059,2018,201.3,61.8,53.7
31059,2019,206.5,62.5,58.0
31061,2000,139.8,45.7,37.8
31061,2001,167.6,49.8,44.5
31061,2002,153.2,45.2,40.0
31061,2003,171.5,50.2,51.7
31061,2004,167.9,49.9,36.2
31061,2005,161.5,55.2,45.5
31061,2006,160.3,54.3,40.8
31061,2007,169.1,55.4,43.0
31061,2008,173.0,55.0,48.5
31061,2009,192.4,58.0,50.5
31061,2010,183.1,57.0,49.5
31061,2011,175.2,60.1,41.6
31061,2012,171.1,49.0,42.2
31061,2013,153.9,47.2,
31061,2014,169.7,53.8,30.5
31061,2015,186.0,57.0,32.7
31061,2016,181.9,60.7,54.4
31061,2017,179.0,,34.3
31061,2018,195.0,,52.0
31061,2019,183.9,,57.0
31063,2000,99.0,38.2,45.2
31063,2001,140.1,53.9,43.9
31063,2002,124.8,43.2,40.0
31063,2003,121.9,49.6,46.2
31063,2004,132.8,42.3,32.1
31063,2005,117.4,52.8,49.7
31063,2006,123.9,51.4,37.3
31063,2007,138.5,58.0,50.0
31063,2008,136.0,46.0,50.0
31063,2009,158.0,58.0,61.5
31063,2010,146.8,53.0,49.3
31063,2011,129.0,51.4,51.5
31063,2012,116.8,40.3,46.9
31063,2013,98.3,45.1,20.6
31063,2014,131.5,,39.2
31063,2015,151.9,57.3,29.9
31063,2016,151.4,59.1,68.7
31063,2017,124.8,,
31063,2019,148.7,,63.9
31065,2000,93.6,40.4,40.4
31065,2001,120.6,50.3,47.4
31065,2002,116.0,41.3,40.9
31065,2003,104.3,46.9,56.2
31065,2004,119.7,43.6,34.4
31065,2005,107.9,49.4,44.1
31065,2006,96.6,48.5,32.5
31065,2007,135.3,50.2,50.1
31065,2008,131.0,49.5,53.0
31065,2009,163.1,59.0,63.5
31065,2010,135.8,53.8,54.3
31065,2011,127.8,55.6,46.1
31065,2012,81.2,37.4,53.4
31065,2013,69.4,35.2,23.4
31065,2014,122.4,47.8,37.5
31065,2015,153.8,57.8,29.9
31065,2016,144.9,57.1,76.4
31065,2017,145.4,50.9,50.0
31065,2018,151.8,,53.8
31065,2019,133.8,,65.7
31067,2000,97.6,25.2,32.2
31067,2001,134.2,39.8,38.1
31067,2002,74.8,28.1,47.0
31067,2003,89.2,31.7,56.3
31067,2004,144.4,44.2,52.5
31067,2005,128.9,47.0,47.1
31067,2006,137.8,45.9,48.4
31067,2007,118.5,40.6,29.2
31067,2008,141.0,38.0,35.5
31067,2009,147.7,46.5,48.0
31067,2010,134.7,42.0,45.8
31067,2011,136.5,46.5,42.8
31067,2012,89.7,32.6,44.3
31067,2013,150.6,52.0,54.5
31067,2014,169.7,47.8,47.2
31067,2015,152.6,46.8,26.4
31067,2016,137.6,53.2,57.5
31067,2017,151.7,47.5,49.7
31067,2018,172.7,51.1,58.7
31067,2019,159.1,56.0,58.6
31069,2000,94.5,45.0,38.7
31069,2001,116.8,49.0,33.2
31069,2002,135.4,22.0,30.1
31069,2003,151.3,,54.9
31069,2004,152.8,30.0,40.8
31069,2005,164.8,33.0,28.7
31069,2006,152.0,48.0,35.4
31069,2007,151.9,43.0,47.9
31069,2008,155.0,,43.0
31069,2009,155.8,,44.5
31069,2010,142.6,37.0,38.8
31069,2011,144.6,47.9,47.8
31069,2012,120.1,52.0,36.0
31069,2013,116.3,55.3,26.1
31069,2014,143.9,56.3,55.1
31069,2018,109.5,,
31071,2000,138.1,35.5,
31071,2001,147.8,46.8,
31071,2002,125.1,40.1,
31071,2003,132.6,39.2,
31071,2004,153.1,40.9,
31071,2005,152.6,44.2,
31071,2006,153.5,46.8,
31071,2007,169.8,40.3,
31071,2008,171.0,40.5,
31071,2009,184.0,55.5,
31071,2010,154.2,,
31071,2011,168.2,49.9,
31071,2012,161.1,41.8,
31071,2013,167.5,45.7,
31071,2014,137.4,,
31071,2015,177.2,59.1,
31071,2016,192.8,,
31071,2017,185.6,,
31071,2018,205.0,61.7,
31071,2019,186.6,,
31073,2000,130.5,50.2,47.4
31073,2001,172.0,54.1,48.8
31073,2002,154.8,49.1,46.9
31073,2003,175.0,55.2,55.7
31073,2004,161.1,50.4,28.7
31073,2005,167.2,55.9,46.4
31073,2006,164.1,60.2,35.4
31073,2007,167.9,56.5,53.6
31073,2008,160.0,54.0,
31073,2009,188.8,62.5,66.5
31073,2010,180.5,57.8,58.7
31073,2011,167.6,62.0,54.3
31073,2012,156.6,50.7,55.2
31073,2013,166.7,54.9,28.1
31073,2014,187.1,57.8,46.1
31073,2015,186.3,63.6,34.7
31073,2016,178.2,67.2,71.8
31073,2018,204.5,66.8,49.1
31077,2000,117.6,38.6,
31077,2001,142.9,43.4,
31077,2002,135.5,39.8,
31077,2003,164.3,43.4,40.0
31077,2004,143.8,39.0,41.0
31077,2005,157.8,49.7,47.1
31077,2006,146.1,49.2,42.8
31077,2007,154.6,51.2,49.0
31077,2008,172.0,49.5,
31077,2009,187.2,59.0,
31077,2010,163.7,50.1,
31077,2011,145.3,54.2,
31077,2012,161.6,49.0,
31077,2013,180.8,,
31077,2014,176.5,52.5,
31077,2015,181.1,58.0,
31077,2016,186.7,62.8,
31077,2017,188.3,58.8,
31077,2018,197.8,59.7,
31077,2019,191.8,,
31079,2000,149.7,45.4,
31079,2001,169.8,52.2,
31079,2002,167.5,50.8,
31079,2003,184.1,48.4,51.7
31079,2004,192.8,52.4,45.6
31079,2005,177.1,58.0,48.0
31079,2006,186.2,58.3,38.3
31079,2007,186.3,58.8,40.5
31079,2008,171.0,53.0,28.0
31079,2009,185.0,54.5,
31079,2010,180.6,60.1,
31079,2011,180.6,63.1,
31079,2012,184.9,56.0,
31079,2013,202.1,61.9,
31079,2014,204.8,63.2,
31079,2015,200.3,66.5,
31079,2016,186.4,67.8,
31079,2017,199.8,64.8,
31079,2018,217.5,66.5,
31079,2019,180.4,53.5,
31081,2000,151.7,52.3,45.0
31081,2001,174.2,53.7,45.0
31081,2002,173.4,53.9,42.5
31081,2003,176.4,51.6,56.0
31081,2004,186.9,55.5,51.7
31081,2005,183.2,63.6,64.3
31081,2006,183.7,59.2,60.7
31081,2007,184.5,58.3,47.8
31081,2008,192.0,59.0,41.5
31081,2009,205.8,62.0,50.0
31081,2010,189.2,64.2,44.9
31081,2011,198.2,68.5,43.7
31081,2012,196.0,61.3,41.2
31081,2013,201.2,61.5,45.7
31081,2014,209.0,62.7,49.0
31081,2015,212.9,63.6,41.0
31081,2016,202.3,70.8,
31081,2017,215.0,67.7,
31081,2018,223.8,63.5,54.6
31081,2019,214.9,64.9,66.0
31083,2000,113.2,46.6,48.0
31083,2001,148.1,53.7,43.5
31083,2002,148.7,44.2,40.8
31083,2003,148.9,52.1,52.3
31083,2004,154.7,49.8,47.8
31083,2005,150.5,56.0,47.2
31083,2006,140.0,55.0,36.9
31083,2007,158.8,57.3,48.6
31083,2008,160.0,55.0,53.0
31083,2009,178.1,59.0,62.5
31083,2010,168.5,57.5,52.6
31083,2011,170.8,63.1,49.4
31083,2012,144.3,48.0,53.2
31083,2013,133.6,41.7,28.3
31083,2014,163.8,54.3,32.9
31083,2015,180.9,61.0,32.1
31083,2016,168.8,65.4,67.5
31083,2017,180.2,,
31083,2018,181.2,66.2,45.0
31083,2019,174.9,,67.6
31085,2000,115.8,35.0,35.6
31085,2001,137.3,54.7,38.2
31085,2002,145.1,49.5,32.1
31085,2003,150.9,51.1,28.7
31085,2004,148.1,45.0,27.5
31085,2005,132.2,55.0,39.2
31085,2006,142.0,59.9,37.0
31085,2007,141.9,58.0,48.5
31085,2008,158.0,56.5,40.5
31085,2009,154.1,60.0,61.5
31085,2010,157.7,51.5,47.7
31085,2011,120.0,50.2,45.0
31085,2012,130.2,54.9,48.5
31085,2013,113.9,,39.1
31085,2014,149.9,65.6,49.4
31085,2015,149.3,,42.1
31085,2016,145.5,,
31085,2017,152.1,,58.2
31085,2018,170.4,,56.1
31085,2019,125.0,,
31087,2000,86.1,28.1,28.4
31087,2001,117.2,48.0,38.4
31087,2002,140.0,44.0,34.7
31087,2003,126.9,44.8,35.6
31087,2004,131.4,50.0,17.1
31087,2005,104.6,56.3,39.6
31087,2006,103.5,57.4,26.6
31087,2007,123.9,49.9,46.5
31087,2008,103.0,,44.0
31087,2009,135.4,62.0,57.5
31087,2010,127.8,57.0,53.3
31087,2011,105.3,,53.7
31087,2012,72.4,43.3,52.1
31087,2013,74.6,35.5,33.4
31087,2014,107.0,,37.2
31087,2015,122.2,,35.3
31087,2016,131.3,,75.9
31087,2018,139.6,,56.4
31089,2000,158.8,51.3,37.2
31089,2001,138.9,44.6,35.9
31089,2002,160.7,49.1,29.4
31089,2003,180.0,48.8,36.3
31089,2004,184.5,51.6,45.1
31089,2005,168.5,53.3,51.4
31089,2006,184.3,55.9,61.2
31089,2007,175.9,45.8,53.7
31089,2008,184.0,51.0,46.5
31089,2009,185.2,57.0,37.5
31089,2010,158.5,45.7,
31089,2011,177.5,55.8,45.1
31089,2012,186.5,54.6,
31089,2013,190.6,59.5,
31089,2014,169.6,53.9,
31089,2015,201.6,66.9,
31089,2016,205.9,63.3,62.7
31089,2017,211.5,61.5,
31089,2018,206.4,62.9,
31089,2019,205.2,60.0,
31093,2000,130.0,37.9,34.6
31093,2001,151.4,49.0,35.5
31093,2002,137.4,39.8,35.5
31093,2003,156.7,44.7,53.1
31093,2004,153.0,43.9,33.8
31093,2005,157.2,54.2,34.1
31093,2006,162.7,56.8,38.0
31093,2007,161.8,51.4,39.7
31093,2008,164.0,51.0,49.0
31093,2009,184.1,58.5,41.0
31093,2010,171.9,57.8,44.6
31093,2011,160.0,57.5,
31093,2012,149.6,47.1,
31093,2013,172.3,61.0,
31093,2014,176.2,53.6,46.8
31093,2015,183.2,58.4,
31093,2016,183.9,65.9,63.4
31093,2017,184.9,,
31093,2018,184.6,53.2,
31093,2019,183.2,59.9,
31095,2000,102.0,28.7,27.2
31095,2001,139.3,40.3,40.9
31095,2002,94.4,31.6,48.2
31095,2003,127.9,38.3,56.3
31095,2004,160.9,43.8,50.0
31095,2005,142.7,50.7,45.0
31095,2006,146.2,47.9,53.7
31095,2007,151.6,49.5,32.3
31095,2008,161.0,48.5,40.5
31095,2009,167.8,48.0,47.5
31095,2010,151.6,43.3,50.3
31095,2011,149.4,51.3,42.9
31095,2012,123.5,38.3,43.8
31095,2013,164.9,52.4,56.7
31095,2014,185.3,51.0,44.0
31095,2015,167.6,50.3,33.5
31095,2016,155.4,58.3,59.4
31095,2017,144.4,49.7,55.9
31095,2018,180.5,54.9,49.4
31095,2019,179.7,60.9,62.8
31097,2000,84.9,23.5,35.5
31097,2001,123.5,40.0,33.0
31097,2002,48.5,22.5,45.0
31097,2003,102.8,35.3,53.4
31097,2004,155.8,45.0,51.3
31097,2005,103.4,39.8,43.4
31097,2006,109.0,36.5,47.0
31097,2007,131.4,44.5,40.0
31097,2008,130.0,32.5,34.0
31097,2009,154.1,47.0,43.5
31097,2010,132.7,44.4,36.5
31097,2011,122.3,44.8,42.1
31097,2012,86.7,30.5,43.1
31097,2013,149.2,45.2,49.6
31097,2014,160.3,45.3,43.5
31097,2015,147.0,45.7,24.1
31097,2016,141.3,50.5,51.9
31097,2017,163.0,48.4,45.6
31097,2018,145.7,,54.5
31097,2019,136.1,49.5,48.5
31099,2000,159.0,52.2,43.2
31099,2001,178.6,53.9,40.6
31099,2002,166.8,50.6,42.8
31099,2003,177.7,52.7,53.7
31099,2004,185.1,53.9,41.3
31099,2005,184.8,60.0,49.6
31099,2006,182.8,56.8,40.5
31099,2007,184.9,59.1,47.1
31099,2008,182.0,56.5,49.5
31099,2009,203.7,62.5,52.0
31099,2010,189.4,58.1,47.5
31099,2011,186.1,65.3,
31099,2012,201.0,62.0,47.1
31099,2013,191.1,57.8,43.3
31099,2014,203.4,58.4,43.9
31099,2015,210.7,65.2,37.8
31099,2016,198.7,65.6,66.0
31099,2017,216.9,67.8,46.9
31099,2018,214.7,63.6,46.6
31099,2019,209.2,63.5,66.5
31101,2000,118.3,42.7,36.6
31101,2001,139.7,41.1,36.0
31101,2002,136.2,55.7,34.4
31101,2003,140.7,50.0,51.4
31101,2004,159.5,46.9,44.2
31101,2005,150.3,57.6,38.8
31101,2006,152.0,62.0,34.4
31101,2007,161.9,62.0,56.2
31101,2008,158.0,58.0,53.0
31101,2009,162.4,60.5,54.0
31101,2010,149.4,58.6,36.4
31101,2011,139.7,49.9,43.9
31101,2012,142.4,58.3,45.8
31101,2013,147.5,57.2,33.1
31101,2014,167.9,65.5,53.1
31101,2015,158.3,61.0,44.3
31101,2016,161.7,62.9,58.8
31101,2017,156.5,,52.7
31101,2018,171.5,,56.8
31103,2000,109.7,29.3,51.8
31103,2001,102.5,46.2,
31103,2002,111.0,39.8,
31103,2003,102.4,46.1,
31103,2004,129.2,36.0,
31103,2005,112.5,50.2,
31103,2006,157.7,48.1,35.0
31103,2007,156.4,45.1,34.6
31103,2008,152.0,48.0,
31103,2009,163.6,,27.0
31103,2010,170.9,50.2,52.8
31103,2011,168.6,46.9,
31103,2012,183.9,,
31103,2013,177.3,54.8,
31103,2014,156.4,,
31103,2015,190.1,56.6,
31103,2016,180.8,56.6,
31103,2017,182.2,56.4,
31103,2018,212.1,60.8,
31103,2019,202.9,,
31105,2000,70.5,,22.3
31105,2001,85.0,,27.0
31105,2002,98.1,,18.4
31105,2003,97.1,,28.0
31105,2004,116.1,,27.3
31105,2005,136.0,,25.7
31105,2006,126.4,,21.2
31105,2007,105.3,,24.2
31105,2009,114.5,,27.5
31105,2010,101.3,,29.8
31105,2011,114.9,,32.4
31105,2012,108.2,,24.7
31105,2013,111.8,,23.1
31105,2015,116.4,,25.4
31105,2016,82.7,,28.5
31105,2017,82.2,,30.5
31107,2000,100.0,36.1,
31107,2001,126.2,39.9,
31107,2002,88.0,34.5,
31107,2003,113.9,34.7,52.2
31107,2004,144.1,38.6,48.3
31107,2005,129.0,44.4,52.5
31107,2006,114.9,40.2,52.3
31107,2007,137.7,46.8,53.6
31107,2008,135.0,36.5,
31107,2009,170.0,50.5,42.5
31107,2010,164.7,52.6,45.5
31107,2011,157.2,48.1,
31107,2012,96.8,28.0,59.0
31107,2013,168.2,55.7,
31107,2014,183.4,55.1,49.2
31107,2015,189.2,58.5,
31107,2016,172.6,56.3,65.6
31107,2017,165.8,50.9,
31107,2018,200.0,58.8,
31107,2019,194.8,,
31109,2000,104.1,32.4,33.0
31109,2001,113.6,37.6,45.0
31109,2002,64.4,30.8,48.0
31109,2003,91.9,34.7,59.9
31109,2004,154.7,44.5,52.0
31109,2005,107.9,43.6,52.0
31109,2006,122.5,46.4,51.8
31109,2007,123.9,46.3,39.3
